,common_length,guid,l,timebin,publication_date,publication_name,ratio,ressort,source_length,source_title,title,url,parent,p,trend_rank_1_1h,trend_rank_2_1h,trend_1h,trend_rank_1_3h,trend_rank_2_3h,trend_3h,title_package
2829,11,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 14:30:00,2017-09-12T14:46:00,www.5268360552.de,0.8461538461538459,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://3992679503874470295,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2830,5,urn:newsml:dpa.com:20090101:170912-99-16132,12,2017-09-12 15:30:00,2017-09-12T15:45:23,www.6064610052.de,0.4166666666666671,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister einer belgischen Stadt getötet,http://2572382137678715948,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2831,11,urn:newsml:dpa.com:20090101:170912-99-16132,14,2017-09-12 14:30:00,2017-09-12T14:49:29,www.5355722791.de,0.7857142857142858,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://1108991324125706094,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2832,11,urn:newsml:dpa.com:20090101:170912-99-16132,16,2017-09-12 15:30:00,2017-09-12T15:44:30,www.9511701549.de,0.6875,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Aus Rache? 18-Jähriger soll belgischem Bürgermeister Kehle durchgeschnitten haben,http://4587538887093697429,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2833,11,urn:newsml:dpa.com:20090101:170912-99-16132,14,2017-09-12 17:30:00,2017-09-12T17:38:48,www.3697935600.de,0.7857142857142858,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle auf Friedhof durchgeschnitten   Bürgermeister in Belgien getötet,http://1629767586651371655,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2834,8,urn:newsml:dpa.com:20090101:170912-99-16132,10,2017-09-12 14:30:00,2017-09-12T14:32:03,www.7244584622.de,0.8,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Jugendlicher soll Bürgermeister getötet haben,http://1431027982933880169,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2835,12,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 15:00:00,2017-09-12T15:11:10,www.7938356161.de,0.923076923076923,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://198469444849616217,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2836,3,urn:newsml:dpa.com:20090101:170912-99-16132,3,2017-09-12 17:00:00,2017-09-12T17:23:42,www.7960618750.de,1.0,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://907189276818390677,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2837,12,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 15:00:00,2017-09-12T15:13:15,www.2388857132.de,0.923076923076923,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://8431378519891100514,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2838,3,urn:newsml:dpa.com:20090101:170912-99-16132,4,2017-09-12 16:00:00,2017-09-12T16:29:01,www.5669448781.de,0.75,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://3424151975336227363,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2839,12,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 14:30:00,2017-09-12T14:48:19,www.3864021906.de,0.923076923076923,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://5880320784464842304,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2840,11,urn:newsml:dpa.com:20090101:170912-99-16132,14,2017-09-12 17:30:00,2017-09-12T17:36:51,www.3628711239.de,0.7857142857142858,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://4689020058973488040,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2841,12,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 14:30:00,2017-09-12T14:59:08,www.6724487064.de,0.923076923076923,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://3266216978127888402,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2842,12,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 14:00:00,2017-09-12T14:28:53,www.6437630166.de,0.923076923076923,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://3357069146264677536,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2843,11,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 16:00:00,2017-09-12T16:28:48,www.4360092911.de,0.8461538461538459,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://618076659923627930,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2844,12,urn:newsml:dpa.com:20090101:170912-99-16132,15,2017-09-12 15:00:00,2017-09-12T15:03:02,www.2474967481.de,0.8,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://4193642095524530813,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2845,12,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 14:00:00,2017-09-12T14:15:00,www.2545108237.de,0.923076923076923,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://7343040185760353382,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2846,12,urn:newsml:dpa.com:20090101:170912-99-16132,14,2017-09-12 14:00:00,2017-09-12T14:15:00,www.5776092676.de,0.8571428571428571,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://4658915030482811880,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2847,11,urn:newsml:dpa.com:20090101:170912-99-16132,19,2017-09-12 14:30:00,2017-09-12T14:52:40,www.7590012720.de,0.5789473684210531,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Bürgermeister Kehle durchgeschnitten - 18-Jähriger verdächtigt,http://6949235291821533947,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2848,11,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 18:30:00,2017-09-12T18:39:33,www.2806519515.de,0.8461538461538459,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://7876869369598522749,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2849,12,urn:newsml:dpa.com:20090101:170912-99-16132,15,2017-09-12 14:30:00,2017-09-12T14:39:31,www.7368811707.de,0.8,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://6250222872547490463,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2850,11,urn:newsml:dpa.com:20090101:170912-99-16132,18,2017-09-12 15:00:00,2017-09-12T15:25:35,www.5134050393.de,0.6111111111111109,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Kehle durchgeschnitten: Bürgermeister in Belgien getötet,http://8549625565576109871,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2851,10,urn:newsml:dpa.com:20090101:170912-99-16132,13,2017-09-12 14:30:00,2017-09-12T14:39:56,www.8333685491.de,0.7692307692307689,vm,13,Kehle durchgeschnitten - Bürgermeister in Belgien getötet,Bürgermeister Kehle durchgeschnitten - 18-Jähriger verdächtigt,http://8518522883067411269,urn:newsml:dpa.com:20090101:170912-99-16132,False,,,,,,,
2852,10,urn:newsml:dpa.com:20090101:170912-99-16242,16,2017-09-12 13:30:00,2017-09-12T13:53:01,www.9606729723.de,0.625,sp,8,AS Monaco will ohne Fans nach Istanbul reisen - wegen Hooligans,AS Monaco will ohne Fans nach Istanbul reisen,http://2978916580417576343,urn:newsml:dpa.com:20090101:170912-99-16242,False,,,,,,,
2853,7,urn:newsml:dpa.com:20090101:170912-99-16242,8,2017-09-12 14:30:00,2017-09-12T14:59:34,www.6192966375.de,0.875,sp,8,AS Monaco will ohne Fans nach Istanbul reisen - wegen Hooligans,Monaco will ohne Fans in die Türkei reisen,http://8803493427170376618,urn:newsml:dpa.com:20090101:170912-99-16242,False,,,,,,,
2854,8,urn:newsml:dpa.com:20090101:170912-99-16285,12,2017-09-12 19:00:00,2017-09-12T19:26:07,www.1545097193.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://875285286378158305,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2855,4,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 19:30:00,2017-09-12T19:39:39,www.8748220420.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://194411494256029632,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2856,4,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 22:30:00,2017-09-12T22:53:00,www.6649945678.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://1920000638986327554,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2857,4,urn:newsml:dpa.com:20090101:170912-99-16285,7,2017-09-12 19:30:00,2017-09-12T19:39:28,www.3697935600.de,0.5714285714285711,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Wahlen   Norwegens konservative Wahlsieger vor harten Verhandlungen,http://460672215411631185,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2858,4,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 23:00:00,2017-09-12T23:17:38,www.3302906590.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://1154164705160292489,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2859,4,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 19:30:00,2017-09-12T19:49:41,www.3864021906.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://6210411125751468372,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2860,4,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 20:00:00,2017-09-12T20:01:41,www.4360092911.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://3516968986604229293,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2861,4,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 20:00:00,2017-09-12T20:00:38,www.5134050393.de,0.6666666666666671,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://7301856246670476358,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2862,5,urn:newsml:dpa.com:20090101:170912-99-16285,6,2017-09-12 19:00:00,2017-09-12T19:23:22,www.2664196293.de,0.833333333333333,pl,30,Norwegens konservative Wahlsieger vor schwierigen Verhandlungen,Norwegens konservative Wahlsieger vor harten Verhandlungen,http://2740045916730987868,urn:newsml:dpa.com:20090101:170912-99-16285,False,,,,,,,
2863,8,urn:newsml:dpa.com:20090101:170912-99-16289,9,2017-09-12 13:30:00,2017-09-12T13:33:06,www.9511701549.de,0.8888888888888891,pl,9,Kauder nennt Geißler «Modernisierer und Brückenbauer»,Berlin: Kauder nennt Geißler „Modernisierer und Brückenbauer“,http://2154243204023815645,urn:newsml:dpa.com:20090101:170912-99-14272,True,,,,,,,Früherer CDU-Politiker Heiner Geißler ist tot
2864,9,urn:newsml:dpa.com:20090101:170912-99-16307,11,2017-09-12 17:00:00,2017-09-12T17:17:05,www.5689269867.de,0.818181818181818,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://8088671425402765548,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2865,9,urn:newsml:dpa.com:20090101:170912-99-16307,11,2017-09-12 17:00:00,2017-09-12T17:16:21,www.3697935600.de,0.818181818181818,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Fußball   Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://8229119314160345908,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2866,9,urn:newsml:dpa.com:20090101:170912-99-16307,11,2017-09-12 18:00:00,2017-09-12T18:28:50,www.1522120359.de,0.818181818181818,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://399184484882565179,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2867,9,urn:newsml:dpa.com:20090101:170912-99-16307,11,2017-09-12 17:30:00,2017-09-12T17:39:48,www.7938356161.de,0.818181818181818,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://3004390442505015602,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2868,9,urn:newsml:dpa.com:20090101:170912-99-16307,10,2017-09-12 17:00:00,2017-09-12T17:08:00,www.3868176024.de,0.9,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://6435951055981013166,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2869,9,urn:newsml:dpa.com:20090101:170912-99-16307,11,2017-09-12 17:00:00,2017-09-12T17:08:34,www.4600129843.de,0.818181818181818,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://1867217829300223571,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2870,9,urn:newsml:dpa.com:20090101:170912-99-16307,12,2017-09-12 18:00:00,2017-09-12T18:14:26,www.1015227466.de,0.75,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://8619317663242750570,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2871,9,urn:newsml:dpa.com:20090101:170912-99-16307,14,2017-09-12 21:00:00,2017-09-12T21:05:50,www.3628711239.de,0.6428571428571429,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Gisdol will ehemaligen Schützling holen,http://5564126551608252963,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2872,9,urn:newsml:dpa.com:20090101:170912-99-16307,10,2017-09-12 17:30:00,2017-09-12T17:36:33,www.6724487064.de,0.9,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://5638701540652436628,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2873,9,urn:newsml:dpa.com:20090101:170912-99-16307,10,2017-09-12 17:30:00,2017-09-12T17:43:56,www.6437630166.de,0.9,sp,10,Hamburger SV vor der Verpflichtung von Sejad Salihovic,Hamburger SV vor der Verpflichtung von Sejad Salihovic,http://1652420832173563939,urn:newsml:dpa.com:20090101:170912-99-16307,False,,,,,,,
2874,8,urn:newsml:dpa.com:20090101:170912-99-16312,9,2017-09-12 13:30:00,2017-09-12T13:45:17,www.4175127383.de,0.8888888888888891,wi,9,Flugausfälle kosten Air Berlin mehrere Millionen Euro,Flugausfälle kosten Air Berlin mehrere Millionen Euro,http://4668940401215672733,urn:newsml:dpa.com:20090101:170912-99-12293,True,,,,,,,Krankmeldungen stürzen Air Berlin ins Chaos
2875,7,urn:newsml:dpa.com:20090101:170912-99-16312,11,2017-09-12 16:00:00,2017-09-12T16:01:36,www.2474967481.de,0.6363636363636359,wi,9,Flugausfälle kosten Air Berlin mehrere Millionen Euro,Flugausfälle kosten Air Berlin mehrere Millionen Euro,http://8397040493744540825,urn:newsml:dpa.com:20090101:170912-99-12293,True,,,,,,,Krankmeldungen stürzen Air Berlin ins Chaos
2876,10,urn:newsml:dpa.com:20090101:170912-99-16405,17,2017-09-12 15:30:00,2017-09-12T15:50:03,www.8651102713.de,0.5882352941176471,pl,11,Iraks Parlament lehnt kurdisches Unabhängigkeitsreferendum ab,Parlament lehnt kurdisches Unabhängigkeitsreferendum ab,http://7189076281693591980,urn:newsml:dpa.com:20090101:170912-99-16405,False,,,,,,,
2877,10,urn:newsml:dpa.com:20090101:170912-99-16405,13,2017-09-12 15:30:00,2017-09-12T15:58:44,www.3548115763.de,0.7692307692307689,pl,11,Iraks Parlament lehnt kurdisches Unabhängigkeitsreferendum ab, Irak: Parlament lehnt kurdisches Unabhängigkeitsreferendum ab,http://2856589243898865210,urn:newsml:dpa.com:20090101:170912-99-16405,False,,,,,,,
2878,6,urn:newsml:dpa.com:20090101:170912-99-16453,7,2017-09-12 13:30:00,2017-09-12T13:33:04,www.9511701549.de,0.8571428571428571,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,London: Arsenal-Warnung an Fans des 1. FC Köln,http://1638203486292136787,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2879,5,urn:newsml:dpa.com:20090101:170912-99-16453,8,2017-09-12 14:30:00,2017-09-12T14:52:50,www.3697935600.de,0.625,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Fußball   Arsenal-Warnung an Fans des 1. FC Köln,http://7443931887752456842,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2880,6,urn:newsml:dpa.com:20090101:170912-99-16453,8,2017-09-12 16:30:00,2017-09-12T16:54:34,www.3302906590.de,0.75,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Warum FC-Fans keine Tickets in London kaufen sollten,http://5176789409122518346,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2881,5,urn:newsml:dpa.com:20090101:170912-99-16453,8,2017-09-12 14:30:00,2017-09-12T14:38:22,www.1522120359.de,0.625,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Arsenal-Warnung an Fans des 1. FC Köln,http://1975190424682561019,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2882,5,urn:newsml:dpa.com:20090101:170912-99-16453,7,2017-09-12 13:00:00,2017-09-12T13:24:00,www.3868176024.de,0.7142857142857141,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Arsenal-Warnung an Fans des 1. FC Köln,http://4412418195233785881,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2883,5,urn:newsml:dpa.com:20090101:170912-99-16453,8,2017-09-12 13:30:00,2017-09-12T13:34:42,www.4600129843.de,0.625,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Arsenal-Warnung an Fans des 1. FC Köln,http://6756416656819761712,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2884,5,urn:newsml:dpa.com:20090101:170912-99-16453,10,2017-09-12 17:30:00,2017-09-12T17:58:55,www.3628711239.de,0.5,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Arsenal warnt Kölner Fans,http://4176495594083457103,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2885,5,urn:newsml:dpa.com:20090101:170912-99-16453,7,2017-09-12 14:00:00,2017-09-12T14:13:36,www.6724487064.de,0.7142857142857141,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Arsenal-Warnung an Fans des 1. FC Köln,http://3876452690768481239,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2886,6,urn:newsml:dpa.com:20090101:170912-99-16453,8,2017-09-12 13:00:00,2017-09-12T13:20:00,www.5776092676.de,0.75,sp,7,Arsenal-Warnung an Fans des 1. FC Köln,Arsenal-Warnung an Fans des 1. FC Köln,http://7097016096764329628,urn:newsml:dpa.com:20090101:170912-99-16453,False,,,,,,,
2887,25,urn:newsml:dpa.com:20090101:170912-99-16520,28,2017-09-12 17:00:00,2017-09-12T17:20:07,www.1545097193.de,0.892857142857143,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://2873479493922923963,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2888,24,urn:newsml:dpa.com:20090101:170912-99-16520,25,2017-09-12 17:00:00,2017-09-12T17:07:42,www.7826327077.de,0.96,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://8580402325916620484,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2889,24,urn:newsml:dpa.com:20090101:170912-99-16520,26,2017-09-12 17:00:00,2017-09-12T17:12:48,www.8748220420.de,0.923076923076923,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://5278031590190477401,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2890,24,urn:newsml:dpa.com:20090101:170912-99-16520,25,2017-09-12 18:30:00,2017-09-12T18:59:53,www.6649945678.de,0.96,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://6973953369797052456,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2891,24,urn:newsml:dpa.com:20090101:170912-99-16520,27,2017-09-12 17:00:00,2017-09-12T17:20:10,www.4118032977.de,0.8888888888888891,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://6554745579836124930,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2892,24,urn:newsml:dpa.com:20090101:170912-99-16520,25,2017-09-12 17:00:00,2017-09-12T17:00:51,www.2076157561.de,0.96,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://6801194874603753020,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2893,23,urn:newsml:dpa.com:20090101:170912-99-16520,23,2017-09-12 17:00:00,2017-09-12T17:10:02,www.6693201734.de,1.0,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://6906740559594571966,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2894,24,urn:newsml:dpa.com:20090101:170912-99-16520,25,2017-09-12 17:00:00,2017-09-12T17:13:39,www.5268360552.de,0.96,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://7204796713109369156,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2895,5,urn:newsml:dpa.com:20090101:170912-99-16520,9,2017-09-12 21:30:00,2017-09-12T21:41:36,www.8435367208.de,0.555555555555556,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Baryshnikov geehrt,http://2806923317170283354,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2896,25,urn:newsml:dpa.com:20090101:170912-99-16520,27,2017-09-12 17:00:00,2017-09-12T17:11:51,www.5355722791.de,0.9259259259259259,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://515521771610099047,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2897,24,urn:newsml:dpa.com:20090101:170912-99-16520,27,2017-09-12 16:30:00,2017-09-12T16:53:02,www.9511701549.de,0.8888888888888891,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Berlin: Praemium Imperiale an Rafael Moneo,http://1394233835519429259,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2898,24,urn:newsml:dpa.com:20090101:170912-99-16520,26,2017-09-12 17:30:00,2017-09-12T17:38:56,www.3697935600.de,0.923076923076923,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Kunst   Praemium Imperiale an Rafael Moneo,http://7263382660339297552,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2899,24,urn:newsml:dpa.com:20090101:170912-99-16520,25,2017-09-12 17:00:00,2017-09-12T17:22:03,www.7618714724.de,0.96,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://1251495773824282463,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2900,17,urn:newsml:dpa.com:20090101:170912-99-16520,38,2017-09-12 20:30:00,2017-09-12T20:57:32,www.5540544665.de,0.447368421052632,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Auszeichnung Praemium Imperiale an Rafael Moneo und Shirin Neshat,http://6835034420517588579,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2901,25,urn:newsml:dpa.com:20090101:170912-99-16520,26,2017-09-12 17:00:00,2017-09-12T17:13:44,www.8622151120.de,0.961538461538462,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://3959919569355976922,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
2902,25,urn:newsml:dpa.com:20090101:170912-99-16520,25,2017-09-12 16:30:00,2017-09-12T16:57:00,www.3868176024.de,1.0,ku,26,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov,Praemium Imperiale an Rafael Moneo,http://9211291992631521962,urn:newsml:dpa.com:20090101:170912-99-18279,True,,,,,,,Praemium Imperiale an Rafael Moneo und Mikhail Baryshnikov
